时间,合约代码,合约名称,最新价,多/空,仓位,开仓均价,市值,累计盈亏,保证金,费用
2019-12-10 15:30:00, 601138.XSHG, 工业富联, 17.75, --, 400, 16.08, 7100.0, 668.0, --, 0
2019-12-10 15:30:00, 601088.XSHG, 中国神华, 17.25, --, 400, 17.4, 6900.0, -60.0, --, 0
2019-12-10 15:30:00, 000002.XSHE, 万科A, 27.9, --, 200, 28.0, 5580.0, -20.0, --, 0
2019-12-10 15:30:00, 601319.XSHG, 中国人保, 6.75, --, 1000, 6.74, 6750.0, 10.0, --, 0
2019-12-10 15:30:00, 600585.XSHG, 海螺水泥, 48.29, --, 100, 46.68, 4829.0, 161.0, --, 0
2019-12-10 15:30:00, 601398.XSHG, 工商银行, 5.7, --, 1300, 5.7877, 7410.0, -114.0, --, 0
2019-12-10 15:30:00, 600900.XSHG, 长江电力, 17.84, --, 400, 17.83, 7136.0, 4.0, --, 0
2019-12-10 15:30:00, 600104.XSHG, 上汽集团, 23.16, --, 300, 22.75, 6948.0, 123.0, --, 0
2019-12-11 15:30:00, 601288.XSHG, 农业银行, 3.61, --, 2400, 3.6442, 8664.0, -82.0, --, 0
2019-12-11 15:30:00, 601939.XSHG, 建设银行, 7.1, --, 900, 7.24, 6390.0, -126.0, --, 0
2019-12-11 15:30:00, 601138.XSHG, 工业富联, 17.82, --, 400, 16.08, 7128.0, 696.0, --, 0
2019-12-11 15:30:00, 000002.XSHE, 万科A, 28.0, --, 200, 28.0, 5600.0, 0, --, 0
2019-12-11 15:30:00, 601319.XSHG, 中国人保, 6.81, --, 1000, 6.74, 6810.0, 70.0, --, 0
2019-12-11 15:30:00, 600585.XSHG, 海螺水泥, 49.18, --, 100, 46.68, 4918.0, 250.0, --, 0
2019-12-11 15:30:00, 601398.XSHG, 工商银行, 5.75, --, 1300, 5.7877, 7475.0, -49.0, --, 0
2019-12-11 15:30:00, 600900.XSHG, 长江电力, 18.01, --, 400, 17.83, 7204.0, 72.0, --, 0
2019-12-11 15:30:00, 600104.XSHG, 上汽集团, 23.42, --, 300, 22.75, 7026.0, 201.0, --, 0
2019-12-11 15:30:00, 601318.XSHG, 中国平安, 84.04, --, 100, 84.04, 8404.0, 0, --, 6.7232
2019-12-12 15:30:00, 601288.XSHG, 农业银行, 3.61, --, 2400, 3.6442, 8664.0, -82.0, --, 0
2019-12-12 15:30:00, 601939.XSHG, 建设银行, 7.11, --, 900, 7.24, 6399.0, -117.0, --, 0
2019-12-12 15:30:00, 601138.XSHG, 工业富联, 17.79, --, 400, 16.08, 7116.0, 684.0, --, 0
2019-12-12 15:30:00, 000002.XSHE, 万科A, 28.0, --, 200, 28.0, 5600.0, 0, --, 0
2019-12-12 15:30:00, 601319.XSHG, 中国人保, 6.77, --, 1000, 6.74, 6770.0, 30.0, --, 0
2019-12-12 15:30:00, 600585.XSHG, 海螺水泥, 48.01, --, 100, 46.68, 4801.0, 133.0, --, 0
2019-12-12 15:30:00, 601398.XSHG, 工商银行, 5.74, --, 1300, 5.7877, 7462.0, -62.0, --, 0
2019-12-12 15:30:00, 600900.XSHG, 长江电力, 18.42, --, 400, 17.83, 7368.0, 236.0, --, 0
2019-12-12 15:30:00, 600104.XSHG, 上汽集团, 23.52, --, 300, 22.75, 7056.0, 231.0, --, 0
2019-12-12 15:30:00, 601318.XSHG, 中国平安, 84.04, --, 100, 84.04, 8404.0, 0, --, 0
2019-12-13 15:30:00, 601288.XSHG, 农业银行, 3.66, --, 2400, 3.6442, 8784.0, 38.0, --, 0
2019-12-13 15:30:00, 601939.XSHG, 建设银行, 7.2, --, 900, 7.24, 6480.0, -36.0, --, 0
2019-12-13 15:30:00, 601138.XSHG, 工业富联, 18.92, --, 400, 16.08, 7568.0, 1136.0, --, 0
2019-12-13 15:30:00, 000002.XSHE, 万科A, 28.15, --, 200, 28.0, 5630.0, 30.0, --, 0
2019-12-13 15:30:00, 601319.XSHG, 中国人保, 7.1, --, 1000, 6.74, 7100.0, 360.0, --, 0
2019-12-13 15:30:00, 600585.XSHG, 海螺水泥, 48.85, --, 100, 46.68, 4885.0, 217.0, --, 0
2019-12-13 15:30:00, 601398.XSHG, 工商银行, 5.82, --, 1300, 5.7877, 7566.0, 42.0, --, 0
2019-12-13 15:30:00, 600900.XSHG, 长江电力, 18.51, --, 400, 17.83, 7404.0, 272.0, --, 0
2019-12-13 15:30:00, 600104.XSHG, 上汽集团, 23.7, --, 300, 22.75, 7110.0, 285.0, --, 0
2019-12-13 15:30:00, 601318.XSHG, 中国平安, 86.77, --, 100, 84.04, 8677.0, 273.0, --, 0
2019-12-16 15:30:00, 601288.XSHG, 农业银行, 3.64, --, 2400, 3.6442, 8736.0, -10.0, --, 0
2019-12-16 15:30:00, 601939.XSHG, 建设银行, 7.15, --, 900, 7.24, 6435.0, -81.0, --, 0
2019-12-16 15:30:00, 601138.XSHG, 工业富联, 19.15, --, 400, 16.08, 7660.0, 1228.0, --, 0
2019-12-16 15:30:00, 000002.XSHE, 万科A, 29.45, --, 200, 28.0, 5890.0, 290.0, --, 0
2019-12-16 15:30:00, 601319.XSHG, 中国人保, 7.18, --, 1000, 6.74, 7180.0, 440.0, --, 0
2019-12-16 15:30:00, 600585.XSHG, 海螺水泥, 48.92, --, 100, 46.68, 4892.0, 224.0, --, 0
2019-12-16 15:30:00, 601398.XSHG, 工商银行, 5.78, --, 1300, 5.7877, 7514.0, -10.0, --, 0
2019-12-16 15:30:00, 600900.XSHG, 长江电力, 18.83, --, 400, 17.83, 7532.0, 400.0, --, 0
2019-12-16 15:30:00, 600104.XSHG, 上汽集团, 23.82, --, 300, 22.75, 7146.0, 321.0, --, 0
2019-12-16 15:30:00, 601818.XSHG, 光大银行, 4.39, --, 1900, 4.39, 8341.0, 0, --, 6.6728
2019-12-17 15:30:00, 601288.XSHG, 农业银行, 3.66, --, 2400, 3.6442, 8784.0, 38.0, --, 0
2019-12-17 15:30:00, 601138.XSHG, 工业富联, 19.02, --, 400, 16.08, 7608.0, 1176.0, --, 0
2019-12-17 15:30:00, 000002.XSHE, 万科A, 30.45, --, 200, 28.0, 6090.0, 490.0, --, 0
2019-12-17 15:30:00, 601319.XSHG, 中国人保, 7.64, --, 1000, 6.74, 7640.0, 900.0, --, 0
2019-12-17 15:30:00, 600585.XSHG, 海螺水泥, 48.57, --, 100, 46.68, 4857.0, 189.0, --, 0
2019-12-17 15:30:00, 601398.XSHG, 工商银行, 5.84, --, 1200, 5.84, 7008.0, 0, --, 15.476
2019-12-17 15:30:00, 600900.XSHG, 长江电力, 18.77, --, 400, 17.83, 7508.0, 376.0, --, 0
2019-12-17 15:30:00, 600104.XSHG, 上汽集团, 23.9, --, 300, 22.75, 7170.0, 345.0, --, 0
2019-12-17 15:30:00, 601818.XSHG, 光大银行, 4.49, --, 1900, 4.39, 8531.0, 190.0, --, 0
2019-12-18 15:30:00, 601288.XSHG, 农业银行, 3.68, --, 2400, 3.6442, 8832.0, 86.0, --, 0
2019-12-18 15:30:00, 601138.XSHG, 工业富联, 18.93, --, 400, 16.08, 7572.0, 1140.0, --, 0
2019-12-18 15:30:00, 000002.XSHE, 万科A, 30.31, --, 200, 28.0, 6062.0, 462.0, --, 0
2019-12-18 15:30:00, 601319.XSHG, 中国人保, 7.62, --, 1000, 6.74, 7620.0, 880.0, --, 0
2019-12-18 15:30:00, 600585.XSHG, 海螺水泥, 48.2, --, 100, 46.68, 4820.0, 152.0, --, 0
2019-12-18 15:30:00, 601398.XSHG, 工商银行, 5.87, --, 1200, 5.84, 7044.0, 36.0, --, 0
2019-12-18 15:30:00, 600900.XSHG, 长江电力, 18.4, --, 400, 17.83, 7360.0, 228.0, --, 0
2019-12-18 15:30:00, 600104.XSHG, 上汽集团, 23.88, --, 300, 22.75, 7164.0, 339.0, --, 0
2019-12-18 15:30:00, 601818.XSHG, 光大银行, 4.48, --, 1900, 4.39, 8512.0, 171.0, --, 0
2019-12-19 15:30:00, 601288.XSHG, 农业银行, 3.69, --, 2400, 3.6442, 8856.0, 110.0, --, 0
2019-12-19 15:30:00, 601138.XSHG, 工业富联, 18.15, --, 400, 16.08, 7260.0, 828.0, --, 0
2019-12-19 15:30:00, 000002.XSHE, 万科A, 31.03, --, 200, 28.0, 6206.0, 606.0, --, 0
2019-12-19 15:30:00, 601319.XSHG, 中国人保, 7.61, --, 1000, 6.74, 7610.0, 870.0, --, 0
2019-12-19 15:30:00, 600585.XSHG, 海螺水泥, 48.31, --, 100, 46.68, 4831.0, 163.0, --, 0
2019-12-19 15:30:00, 601398.XSHG, 工商银行, 5.93, --, 1200, 5.84, 7116.0, 108.0, --, 0
2019-12-19 15:30:00, 600900.XSHG, 长江电力, 18.41, --, 400, 17.83, 7364.0, 232.0, --, 0
2019-12-19 15:30:00, 600104.XSHG, 上汽集团, 23.87, --, 300, 22.75, 7161.0, 336.0, --, 0
2019-12-19 15:30:00, 601818.XSHG, 光大银行, 4.48, --, 1900, 4.39, 8512.0, 171.0, --, 0
2019-12-20 15:30:00, 601288.XSHG, 农业银行, 3.71, --, 2400, 3.6442, 8904.0, 158.0, --, 0
2019-12-20 15:30:00, 601138.XSHG, 工业富联, 18.15, --, 400, 16.08, 7260.0, 828.0, --, 0
2019-12-20 15:30:00, 000002.XSHE, 万科A, 31.68, --, 200, 28.0, 6336.0, 736.0, --, 0
2019-12-20 15:30:00, 601319.XSHG, 中国人保, 7.61, --, 1000, 6.74, 7610.0, 870.0, --, 0
2019-12-20 15:30:00, 600585.XSHG, 海螺水泥, 48.27, --, 100, 46.68, 4827.0, 159.0, --, 0
2019-12-20 15:30:00, 601398.XSHG, 工商银行, 5.94, --, 1200, 5.84, 7128.0, 120.0, --, 0
2019-12-20 15:30:00, 600900.XSHG, 长江电力, 18.29, --, 400, 17.83, 7316.0, 184.0, --, 0
2019-12-20 15:30:00, 600104.XSHG, 上汽集团, 23.98, --, 300, 22.75, 7194.0, 369.0, --, 0
2019-12-20 15:30:00, 601818.XSHG, 光大银行, 4.43, --, 1900, 4.39, 8417.0, 76.0, --, 0
2019-12-23 15:30:00, 601288.XSHG, 农业银行, 3.69, --, 2400, 3.6442, 8856.0, 110.0, --, 0
2019-12-23 15:30:00, 601138.XSHG, 工业富联, 17.87, --, 400, 16.08, 7148.0, 716.0, --, 0
2019-12-23 15:30:00, 000002.XSHE, 万科A, 31.01, --, 200, 28.0, 6202.0, 602.0, --, 0
2019-12-23 15:30:00, 601319.XSHG, 中国人保, 7.27, --, 1000, 6.74, 7270.0, 530.0, --, 0
2019-12-23 15:30:00, 600585.XSHG, 海螺水泥, 49.7, --, 100, 46.68, 4970.0, 302.0, --, 0
2019-12-23 15:30:00, 601398.XSHG, 工商银行, 5.88, --, 1200, 5.84, 7056.0, 48.0, --, 0
2019-12-23 15:30:00, 600900.XSHG, 长江电力, 18.26, --, 400, 17.83, 7304.0, 172.0, --, 0
2019-12-23 15:30:00, 600104.XSHG, 上汽集团, 23.7, --, 300, 22.75, 7110.0, 285.0, --, 0
2019-12-23 15:30:00, 601818.XSHG, 光大银行, 4.39, --, 1900, 4.39, 8341.0, 0, --, 0
2019-12-24 15:30:00, 601288.XSHG, 农业银行, 3.68, --, 2400, 3.6442, 8832.0, 86.0, --, 0
2019-12-24 15:30:00, 601138.XSHG, 工业富联, 17.87, --, 400, 16.08, 7148.0, 716.0, --, 0
2019-12-24 15:30:00, 000002.XSHE, 万科A, 30.38, --, 200, 28.0, 6076.0, 476.0, --, 0
2019-12-24 15:30:00, 601319.XSHG, 中国人保, 7.39, --, 1000, 6.74, 7390.0, 650.0, --, 0
2019-12-24 15:30:00, 600585.XSHG, 海螺水泥, 50.18, --, 100, 46.68, 5018.0, 350.0, --, 0
2019-12-24 15:30:00, 601398.XSHG, 工商银行, 5.86, --, 1200, 5.84, 7032.0, 24.0, --, 0
2019-12-24 15:30:00, 600900.XSHG, 长江电力, 18.2, --, 400, 17.83, 7280.0, 148.0, --, 0
2019-12-24 15:30:00, 600104.XSHG, 上汽集团, 23.62, --, 300, 22.75, 7086.0, 261.0, --, 0
2019-12-24 15:30:00, 601818.XSHG, 光大银行, 4.38, --, 1900, 4.39, 8322.0, -19.0, --, 0
2019-12-25 15:30:00, 601288.XSHG, 农业银行, 3.67, --, 2400, 3.6442, 8808.0, 62.0, --, 0
2019-12-25 15:30:00, 601138.XSHG, 工业富联, 18.08, --, 400, 16.08, 7232.0, 800.0, --, 0
2019-12-25 15:30:00, 000002.XSHE, 万科A, 30.29, --, 200, 28.0, 6058.0, 458.0, --, 0
2019-12-25 15:30:00, 601319.XSHG, 中国人保, 7.35, --, 1000, 6.74, 7350.0, 610.0, --, 0
2019-12-25 15:30:00, 600585.XSHG, 海螺水泥, 50.8, --, 100, 46.68, 5080.0, 412.0, --, 0
2019-12-25 15:30:00, 601398.XSHG, 工商银行, 5.83, --, 1200, 5.84, 6996.0, -12.0, --, 0
2019-12-25 15:30:00, 600900.XSHG, 长江电力, 18.08, --, 400, 17.83, 7232.0, 100.0, --, 0
2019-12-25 15:30:00, 600104.XSHG, 上汽集团, 23.62, --, 300, 22.75, 7086.0, 261.0, --, 0
2019-12-25 15:30:00, 601818.XSHG, 光大银行, 4.37, --, 1900, 4.39, 8303.0, -38.0, --, 0
2019-12-26 15:30:00, 601288.XSHG, 农业银行, 3.71, --, 2400, 3.6442, 8904.0, 158.0, --, 0
2019-12-26 15:30:00, 601138.XSHG, 工业富联, 18.0, --, 400, 16.08, 7200.0, 768.0, --, 0
2019-12-26 15:30:00, 000002.XSHE, 万科A, 31.12, --, 200, 28.0, 6224.0, 624.0, --, 0
2019-12-26 15:30:00, 601319.XSHG, 中国人保, 7.43, --, 1000, 6.74, 7430.0, 690.0, --, 0
2019-12-26 15:30:00, 600585.XSHG, 海螺水泥, 52.4, --, 100, 46.68, 5240.0, 572.0, --, 0
2019-12-26 15:30:00, 601398.XSHG, 工商银行, 5.86, --, 1200, 5.84, 7032.0, 24.0, --, 0
2019-12-26 15:30:00, 600900.XSHG, 长江电力, 18.18, --, 400, 17.83, 7272.0, 140.0, --, 0
2019-12-26 15:30:00, 600104.XSHG, 上汽集团, 23.66, --, 300, 22.75, 7098.0, 273.0, --, 0
2019-12-26 15:30:00, 601818.XSHG, 光大银行, 4.43, --, 1900, 4.39, 8417.0, 76.0, --, 0
2019-12-27 15:30:00, 601288.XSHG, 农业银行, 3.73, --, 2400, 3.6442, 8952.0, 206.0, --, 0
2019-12-27 15:30:00, 601138.XSHG, 工业富联, 17.51, --, 400, 16.08, 7004.0, 572.0, --, 0
2019-12-27 15:30:00, 000002.XSHE, 万科A, 31.0, --, 200, 28.0, 6200.0, 600.0, --, 0
2019-12-27 15:30:00, 601319.XSHG, 中国人保, 7.43, --, 1000, 6.74, 7430.0, 690.0, --, 0
2019-12-27 15:30:00, 600585.XSHG, 海螺水泥, 52.01, --, 100, 46.68, 5201.0, 533.0, --, 0
2019-12-27 15:30:00, 601398.XSHG, 工商银行, 5.9, --, 1200, 5.84, 7080.0, 72.0, --, 0
2019-12-27 15:30:00, 600104.XSHG, 上汽集团, 23.88, --, 300, 22.75, 7164.0, 339.0, --, 0
2019-12-27 15:30:00, 601818.XSHG, 光大银行, 4.44, --, 1900, 4.39, 8436.0, 95.0, --, 0
2019-12-27 15:30:00, 000651.XSHE, 格力电器, 64.53, --, 100, 64.53, 6453.0, 0, --, 5.1624
2019-12-27 15:30:00, 601066.XSHG, 中信建投, 28.81, --, 200, 28.81, 5762.0, 0, --, 5.0
2019-12-30 15:30:00, 601288.XSHG, 农业银行, 3.72, --, 2400, 3.6442, 8928.0, 182.0, --, 0
2019-12-30 15:30:00, 601138.XSHG, 工业富联, 17.6, --, 400, 16.08, 7040.0, 608.0, --, 0
2019-12-30 15:30:00, 000002.XSHE, 万科A, 31.57, --, 200, 28.0, 6314.0, 714.0, --, 0
2019-12-30 15:30:00, 601319.XSHG, 中国人保, 7.62, --, 1000, 6.74, 7620.0, 880.0, --, 0
2019-12-30 15:30:00, 600585.XSHG, 海螺水泥, 52.77, --, 100, 46.68, 5277.0, 609.0, --, 0
2019-12-30 15:30:00, 601398.XSHG, 工商银行, 5.89, --, 1200, 5.84, 7068.0, 60.0, --, 0
2019-12-30 15:30:00, 600104.XSHG, 上汽集团, 23.85, --, 300, 22.75, 7155.0, 330.0, --, 0
2019-12-30 15:30:00, 601818.XSHG, 光大银行, 4.39, --, 1900, 4.39, 8341.0, 0, --, 0
2019-12-30 15:30:00, 000651.XSHE, 格力电器, 65.58, --, 100, 64.53, 6558.0, 105.0, --, 0
2019-12-30 15:30:00, 601066.XSHG, 中信建投, 30.95, --, 200, 28.81, 6190.0, 428.0, --, 0
2019-12-31 15:30:00, 601288.XSHG, 农业银行, 3.69, --, 2400, 3.6442, 8856.0, 110.0, --, 0
2019-12-31 15:30:00, 601138.XSHG, 工业富联, 18.27, --, 400, 16.08, 7308.0, 876.0, --, 0
2019-12-31 15:30:00, 000002.XSHE, 万科A, 32.18, --, 200, 28.0, 6436.0, 836.0, --, 0
2019-12-31 15:30:00, 601319.XSHG, 中国人保, 7.59, --, 1000, 6.74, 7590.0, 850.0, --, 0
2019-12-31 15:30:00, 600585.XSHG, 海螺水泥, 54.8, --, 100, 46.68, 5480.0, 812.0, --, 0
2019-12-31 15:30:00, 601398.XSHG, 工商银行, 5.88, --, 1200, 5.84, 7056.0, 48.0, --, 0
2019-12-31 15:30:00, 600104.XSHG, 上汽集团, 23.85, --, 300, 22.75, 7155.0, 330.0, --, 0
2019-12-31 15:30:00, 601818.XSHG, 光大银行, 4.41, --, 1900, 4.39, 8379.0, 38.0, --, 0
2019-12-31 15:30:00, 000651.XSHE, 格力电器, 65.58, --, 100, 64.53, 6558.0, 105.0, --, 0
2019-12-31 15:30:00, 601066.XSHG, 中信建投, 30.4, --, 200, 28.81, 6080.0, 318.0, --, 0
2020-01-02 15:30:00, 601288.XSHG, 农业银行, 3.73, --, 2400, 3.6442, 8952.0, 206.0, --, 0
2020-01-02 15:30:00, 601138.XSHG, 工业富联, 18.38, --, 400, 16.08, 7352.0, 920.0, --, 0
2020-01-02 15:30:00, 000002.XSHE, 万科A, 32.56, --, 200, 28.0, 6512.0, 912.0, --, 0
2020-01-02 15:30:00, 601319.XSHG, 中国人保, 7.74, --, 1000, 6.74, 7740.0, 1000.0, --, 0
2020-01-02 15:30:00, 600585.XSHG, 海螺水泥, 55.8, --, 100, 46.68, 5580.0, 912.0, --, 0
2020-01-02 15:30:00, 601398.XSHG, 工商银行, 5.97, --, 1200, 5.84, 7164.0, 156.0, --, 0
2020-01-02 15:30:00, 600104.XSHG, 上汽集团, 24.17, --, 300, 22.75, 7251.0, 426.0, --, 0
2020-01-02 15:30:00, 601818.XSHG, 光大银行, 4.45, --, 1900, 4.39, 8455.0, 114.0, --, 0
2020-01-02 15:30:00, 000651.XSHE, 格力电器, 67.9, --, 100, 64.53, 6790.0, 337.0, --, 0
2020-01-02 15:30:00, 601066.XSHG, 中信建投, 31.31, --, 200, 28.81, 6262.0, 500.0, --, 0
2020-01-03 15:30:00, 601288.XSHG, 农业银行, 3.72, --, 2400, 3.6442, 8928.0, 182.0, --, 0
2020-01-03 15:30:00, 601138.XSHG, 工业富联, 18.22, --, 400, 16.08, 7288.0, 856.0, --, 0
2020-01-03 15:30:00, 000002.XSHE, 万科A, 32.05, --, 200, 28.0, 6410.0, 810.0, --, 0
2020-01-03 15:30:00, 601319.XSHG, 中国人保, 7.76, --, 1000, 6.74, 7760.0, 1020.0, --, 0
2020-01-03 15:30:00, 600585.XSHG, 海螺水泥, 54.68, --, 100, 46.68, 5468.0, 800.0, --, 0
2020-01-03 15:30:00, 601398.XSHG, 工商银行, 5.99, --, 1200, 5.84, 7188.0, 180.0, --, 0
2020-01-03 15:30:00, 600104.XSHG, 上汽集团, 24.1, --, 300, 22.75, 7230.0, 405.0, --, 0
2020-01-03 15:30:00, 601818.XSHG, 光大银行, 4.42, --, 1900, 4.39, 8398.0, 57.0, --, 0
2020-01-03 15:30:00, 000651.XSHE, 格力电器, 67.1, --, 100, 64.53, 6710.0, 257.0, --, 0
2020-01-03 15:30:00, 601066.XSHG, 中信建投, 31.07, --, 200, 28.81, 6214.0, 452.0, --, 0
2020-01-06 15:30:00, 601288.XSHG, 农业银行, 3.69, --, 2400, 3.6442, 8856.0, 110.0, --, 0
2020-01-06 15:30:00, 601138.XSHG, 工业富联, 17.9, --, 400, 16.08, 7160.0, 728.0, --, 0
2020-01-06 15:30:00, 000002.XSHE, 万科A, 31.51, --, 200, 28.0, 6302.0, 702.0, --, 0
2020-01-06 15:30:00, 601319.XSHG, 中国人保, 7.68, --, 1000, 6.74, 7680.0, 940.0, --, 0
2020-01-06 15:30:00, 600585.XSHG, 海螺水泥, 53.32, --, 100, 46.68, 5332.0, 664.0, --, 0
2020-01-06 15:30:00, 601398.XSHG, 工商银行, 5.97, --, 1200, 5.84, 7164.0, 156.0, --, 0
2020-01-06 15:30:00, 600104.XSHG, 上汽集团, 23.36, --, 300, 22.75, 7008.0, 183.0, --, 0
2020-01-06 15:30:00, 601818.XSHG, 光大银行, 4.36, --, 1900, 4.39, 8284.0, -57.0, --, 0
2020-01-06 15:30:00, 000651.XSHE, 格力电器, 65.88, --, 100, 64.53, 6588.0, 135.0, --, 0
2020-01-06 15:30:00, 601066.XSHG, 中信建投, 30.91, --, 200, 28.81, 6182.0, 420.0, --, 0
2020-01-07 15:30:00, 601288.XSHG, 农业银行, 3.72, --, 2400, 3.6442, 8928.0, 182.0, --, 0
2020-01-07 15:30:00, 601138.XSHG, 工业富联, 17.86, --, 400, 16.08, 7144.0, 712.0, --, 0
2020-01-07 15:30:00, 000002.XSHE, 万科A, 31.76, --, 200, 28.0, 6352.0, 752.0, --, 0
2020-01-07 15:30:00, 601319.XSHG, 中国人保, 7.74, --, 1000, 6.74, 7740.0, 1000.0, --, 0
2020-01-07 15:30:00, 600585.XSHG, 海螺水泥, 53.48, --, 100, 46.68, 5348.0, 680.0, --, 0
2020-01-07 15:30:00, 601398.XSHG, 工商银行, 6.01, --, 1200, 5.84, 7212.0, 204.0, --, 0
2020-01-07 15:30:00, 600104.XSHG, 上汽集团, 23.53, --, 300, 22.75, 7059.0, 234.0, --, 0
2020-01-07 15:30:00, 000651.XSHE, 格力电器, 67.32, --, 100, 64.53, 6732.0, 279.0, --, 0
2020-01-07 15:30:00, 601066.XSHG, 中信建投, 31.86, --, 200, 28.81, 6372.0, 610.0, --, 0
2020-01-07 15:30:00, 600036.XSHG, 招商银行, 39.15, --, 200, 39.15, 7830.0, 0, --, 6.264
2020-01-08 15:30:00, 601288.XSHG, 农业银行, 3.69, --, 2400, 3.6442, 8856.0, 110.0, --, 0
2020-01-08 15:30:00, 601138.XSHG, 工业富联, 17.52, --, 400, 16.08, 7008.0, 576.0, --, 0
2020-01-08 15:30:00, 000002.XSHE, 万科A, 31.68, --, 200, 28.0, 6336.0, 736.0, --, 0
2020-01-08 15:30:00, 601319.XSHG, 中国人保, 7.55, --, 1000, 6.74, 7550.0, 810.0, --, 0
2020-01-08 15:30:00, 600585.XSHG, 海螺水泥, 52.69, --, 100, 46.68, 5269.0, 601.0, --, 0
2020-01-08 15:30:00, 601398.XSHG, 工商银行, 5.91, --, 1200, 5.84, 7092.0, 84.0, --, 0
2020-01-08 15:30:00, 600104.XSHG, 上汽集团, 23.89, --, 300, 22.75, 7167.0, 342.0, --, 0
2020-01-08 15:30:00, 000651.XSHE, 格力电器, 68.8, --, 100, 64.53, 6880.0, 427.0, --, 0
2020-01-08 15:30:00, 601066.XSHG, 中信建投, 30.58, --, 200, 28.81, 6116.0, 354.0, --, 0
2020-01-08 15:30:00, 600036.XSHG, 招商银行, 38.41, --, 200, 39.15, 7682.0, -148.0, --, 0
2020-01-09 15:30:00, 601288.XSHG, 农业银行, 3.68, --, 2400, 3.6442, 8832.0, 86.0, --, 0
2020-01-09 15:30:00, 601138.XSHG, 工业富联, 18.3, --, 400, 16.08, 7320.0, 888.0, --, 0
2020-01-09 15:30:00, 000002.XSHE, 万科A, 32.2, --, 200, 28.0, 6440.0, 840.0, --, 0
2020-01-09 15:30:00, 601319.XSHG, 中国人保, 7.62, --, 1000, 6.74, 7620.0, 880.0, --, 0
2020-01-09 15:30:00, 600585.XSHG, 海螺水泥, 53.14, --, 100, 46.68, 5314.0, 646.0, --, 0
2020-01-09 15:30:00, 601398.XSHG, 工商银行, 5.91, --, 1200, 5.84, 7092.0, 84.0, --, 0
2020-01-09 15:30:00, 600104.XSHG, 上汽集团, 24.95, --, 300, 22.75, 7485.0, 660.0, --, 0
2020-01-09 15:30:00, 000651.XSHE, 格力电器, 69.88, --, 100, 64.53, 6988.0, 535.0, --, 0
2020-01-09 15:30:00, 601066.XSHG, 中信建投, 31.0, --, 200, 28.81, 6200.0, 438.0, --, 0
2020-01-09 15:30:00, 600036.XSHG, 招商银行, 38.9, --, 200, 39.15, 7780.0, -50.0, --, 0
2020-01-10 15:30:00, 601288.XSHG, 农业银行, 3.68, --, 2400, 3.6442, 8832.0, 86.0, --, 0
2020-01-10 15:30:00, 601138.XSHG, 工业富联, 18.03, --, 400, 16.08, 7212.0, 780.0, --, 0
2020-01-10 15:30:00, 000002.XSHE, 万科A, 31.46, --, 200, 28.0, 6292.0, 692.0, --, 0
2020-01-10 15:30:00, 601319.XSHG, 中国人保, 7.6, --, 1000, 6.74, 7600.0, 860.0, --, 0
2020-01-10 15:30:00, 600585.XSHG, 海螺水泥, 53.44, --, 100, 46.68, 5344.0, 676.0, --, 0
2020-01-10 15:30:00, 601398.XSHG, 工商银行, 5.91, --, 1200, 5.84, 7092.0, 84.0, --, 0
2020-01-10 15:30:00, 600104.XSHG, 上汽集团, 25.05, --, 300, 22.75, 7515.0, 690.0, --, 0
2020-01-10 15:30:00, 000651.XSHE, 格力电器, 69.75, --, 100, 64.53, 6975.0, 522.0, --, 0
2020-01-10 15:30:00, 601066.XSHG, 中信建投, 31.31, --, 200, 28.81, 6262.0, 500.0, --, 0
2020-01-10 15:30:00, 600036.XSHG, 招商银行, 39.04, --, 200, 39.15, 7808.0, -22.0, --, 0
2020-01-13 15:30:00, 601138.XSHG, 工业富联, 18.61, --, 400, 16.08, 7444.0, 1012.0, --, 0
2020-01-13 15:30:00, 000002.XSHE, 万科A, 31.68, --, 200, 28.0, 6336.0, 736.0, --, 0
2020-01-13 15:30:00, 601319.XSHG, 中国人保, 7.68, --, 1000, 6.74, 7680.0, 940.0, --, 0
2020-01-13 15:30:00, 600585.XSHG, 海螺水泥, 52.72, --, 100, 46.68, 5272.0, 604.0, --, 0
2020-01-13 15:30:00, 601398.XSHG, 工商银行, 5.93, --, 1200, 5.84, 7116.0, 108.0, --, 0
2020-01-13 15:30:00, 600104.XSHG, 上汽集团, 25.3, --, 300, 22.75, 7590.0, 765.0, --, 0
2020-01-13 15:30:00, 000651.XSHE, 格力电器, 69.76, --, 100, 64.53, 6976.0, 523.0, --, 0
2020-01-13 15:30:00, 601066.XSHG, 中信建投, 31.87, --, 200, 28.81, 6374.0, 612.0, --, 0
2020-01-13 15:30:00, 600036.XSHG, 招商银行, 39.1, --, 200, 39.15, 7820.0, -10.0, --, 0
2020-01-13 15:30:00, 601857.XSHG, 中国石油, 5.97, --, 1900, 5.97, 11343.0, 0, --, 9.0744
2020-01-14 15:30:00, 601138.XSHG, 工业富联, 18.39, --, 400, 16.08, 7356.0, 924.0, --, 0
2020-01-14 15:30:00, 000002.XSHE, 万科A, 31.39, --, 200, 28.0, 6278.0, 678.0, --, 0
2020-01-14 15:30:00, 601319.XSHG, 中国人保, 7.72, --, 1000, 6.74, 7720.0, 980.0, --, 0
